Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR1795955,1/17/2017 14:08,1/17/2017 20:59,1289690,322422500,1289690,250,71,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795955/ERR1795955.1,ERX1859685,DN460448S:B11,WGS,RANDOM,GENOMIC,PAIRED,430,73,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274061,SAMEA4362612,simple,244366,Klebsiella variicola,SAMEA4362612,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,9E3EFF9AC3868FA18D843A289209CC4B,085F1D7ECD1CB0EAEC1E4F3844E89443
ERR1795956,1/17/2017 14:08,1/17/2017 21:00,1207981,301995250,1207981,250,84,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795956/ERR1795956.1,ERX1859686,DN460448S:C11,WGS,RANDOM,GENOMIC,PAIRED,445,71,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274062,SAMEA4362613,simple,573,Klebsiella pneumoniae,SAMEA4362613,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,14A45B4D0CA62C2A3D94406E210570BF,B0AD912056F391E9CD4AB907252CEB82
ERR1795957,1/17/2017 14:08,1/17/2017 20:59,1278906,319726500,1278906,250,87,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795957/ERR1795957.1,ERX1859687,DN460448S:D11,WGS,RANDOM,GENOMIC,PAIRED,430,69,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274063,SAMEA4362614,simple,573,Klebsiella pneumoniae,SAMEA4362614,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,3B10AB298642776D3FBF16A58461064F,6E1361E4C037990A47A9D59263DA6074
ERR1795958,1/17/2017 14:08,1/17/2017 21:00,1153382,288345500,1153382,250,82,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795958/ERR1795958.1,ERX1859688,DN460448S:E11,WGS,RANDOM,GENOMIC,PAIRED,452,74,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274064,SAMEA4362615,simple,573,Klebsiella pneumoniae,SAMEA4362615,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,09DEE9C232265B131EDCED4368758F1D,DCCA73BDF70226DB7044DE870916535D
ERR1795959,1/17/2017 14:08,1/17/2017 21:00,1199125,299781250,1199125,250,83,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795959/ERR1795959.1,ERX1859689,DN460448S:F11,WGS,RANDOM,GENOMIC,PAIRED,426,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274065,SAMEA4362616,simple,573,Klebsiella pneumoniae,SAMEA4362616,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,72123693B13CA7B6687536885B611807,7634EA43D0F4BA71CE51CB70F98AB633
ERR1795960,1/17/2017 14:08,1/17/2017 21:00,1136216,284054000,1136216,250,81,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795960/ERR1795960.1,ERX1859690,DN460448S:G11,WGS,RANDOM,GENOMIC,PAIRED,466,76,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274066,SAMEA4362617,simple,573,Klebsiella pneumoniae,SAMEA4362617,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,1BEF747C2CBFB63E3A4D5A3EC3438B74,B340A3C5EF742FAA546869B89983684E
ERR1795961,1/17/2017 14:08,1/17/2017 20:59,1185202,296300500,1185202,250,82,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795961/ERR1795961.1,ERX1859691,DN460448S:H11,WGS,RANDOM,GENOMIC,PAIRED,422,77,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274067,SAMEA4362618,simple,573,Klebsiella pneumoniae,SAMEA4362618,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,49CB157C74D14AFDE6369E64809F83A1,8271D9A70C7DFD0B688BD662AB69C51E
ERR3291645,43580.34499,43619.94463,163482,126050595,0,771,509,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3291645/ERR3291645.1,ERX3318024,21446678,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,ERP021995,PRJEB19918,,378746,ERS2325956,SAMEA104724573,simple,573,Klebsiella pneumoniae,SAMEA104724573,,,,VRES-hospital7418359,,,no,,,,,WELLCOME SANGER INSTITUTE,ERA1852899,,public,650CB24B1392794C4F4C735313EAF56B,AAB94329C5BF345CF643DED78F09B2E7
ERR3291646,43580.34499,43619.94543,163482,104831309,0,641,444,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3291646/ERR3291646.1,ERX3318025,21446679,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,ERP021995,PRJEB19918,,378746,ERS2325957,SAMEA104724574,simple,573,Klebsiella pneumoniae,SAMEA104724574,,,,VRES-hospital7418360,,,no,,,,,WELLCOME SANGER INSTITUTE,ERA1852899,,public,832F2152EA89168890A80C461AB30425,77385E2F3F78C68E9833F545BA0EE42E
ERR1878470,42808.574,42808.704,1079519,269879750,1079519,250,105,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878470/ERR1878470.1,ERX1938995,DN460448S:B1,WGS,RANDOM,GENOMIC,PAIRED,456,79,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281962,SAMEA4370513,simple,573,Klebsiella pneumoniae,SAMEA4370513,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,80C34DA253E541BC16121EF35426E710,09BE08E0365CA827A7A25D47950167B8
ERR1878471,42808.574,42808.70398,992554,248138500,992554,250,97,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878471/ERR1878471.1,ERX1938996,DN460448S:C1,WGS,RANDOM,GENOMIC,PAIRED,449,80,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281963,SAMEA4370514,simple,573,Klebsiella pneumoniae,SAMEA4370514,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,8E16B76DA7DF0026E8E8FA6B493A0930,803DDA5C997BAE8260E198C5B116DD35
ERR1878472,42808.574,42808.70442,1066035,266508750,1066035,250,103,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878472/ERR1878472.1,ERX1938997,DN460448S:D1,WGS,RANDOM,GENOMIC,PAIRED,443,81,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281964,SAMEA4370515,simple,573,Klebsiella pneumoniae,SAMEA4370515,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,8F6C0D49DBD2803FA2BF8C09DDF345A3,D5B39070F30D6D446A6101A55656C9B9
ERR1878473,42808.574,42808.70443,1355946,338986500,1355946,250,130,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878473/ERR1878473.1,ERX1938998,DN460448S:E1,WGS,RANDOM,GENOMIC,PAIRED,423,64,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281965,SAMEA4370516,simple,573,Klebsiella pneumoniae,SAMEA4370516,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,7F52976D5721AC715DA42CF7D4830A37,4A3F635E535B1BEF1FEB46634817F996
ERR1878474,42808.574,42808.7033,1176733,294183250,1176733,250,112,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878474/ERR1878474.1,ERX1938999,DN460448S:F1,WGS,RANDOM,GENOMIC,PAIRED,412,76,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281966,SAMEA4370517,simple,573,Klebsiella pneumoniae,SAMEA4370517,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,60096840820F9C0F7DDF276F5332C6BC,86FE8BF846416A5C3584DCE5EBBD01BE
ERR1878475,42808.574,42808.70266,1116103,279025750,1116103,250,109,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878475/ERR1878475.1,ERX1939000,DN460448S:G1,WGS,RANDOM,GENOMIC,PAIRED,456,87,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281967,SAMEA4370518,simple,573,Klebsiella pneumoniae,SAMEA4370518,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,C8B8CF1E3240372F7BD37455D0C5A749,3A4E05B89016CBC932C8A0A5CC9C211C
ERR1878476,42808.574,42808.70343,1217542,304385500,1217542,250,118,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878476/ERR1878476.1,ERX1939001,DN460448S:H1,WGS,RANDOM,GENOMIC,PAIRED,445,65,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281968,SAMEA4370519,simple,573,Klebsiella pneumoniae,SAMEA4370519,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,1169B212A5A006A4252B2E9C3AC0981E,D888F121FA2788E783A7FB1F8EC1C506
ERR1878477,42808.574,42808.70241,914783,228695750,914783,250,89,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878477/ERR1878477.1,ERX1939002,DN460448S:A2,WGS,RANDOM,GENOMIC,PAIRED,421,45,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281969,SAMEA4370520,simple,573,Klebsiella pneumoniae,SAMEA4370520,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,35C2FED51572999B4C2A6F9149D04B8E,AB8B5BC86C41C51262D3474B9314658D
ERR1878478,42808.574,42808.70332,1016794,254198500,1016794,250,98,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878478/ERR1878478.1,ERX1939003,DN460448S:B2,WGS,RANDOM,GENOMIC,PAIRED,446,88,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281970,SAMEA4370521,simple,573,Klebsiella pneumoniae,SAMEA4370521,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,DC7F7722B79409A0EF9DB14C6D879FE1,79E99C68A34B65877CCB19B9E699FB14
ERR1878479,42808.574,42808.70323,953723,238430750,953723,250,94,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878479/ERR1878479.1,ERX1939004,DN460448S:C2,WGS,RANDOM,GENOMIC,PAIRED,460,87,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281971,SAMEA4370522,simple,573,Klebsiella pneumoniae,SAMEA4370522,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,32DE8F1B575924B5D91C6F1E517D2B3D,72FB408B37D7D9E5BDF9B2DD99DA95CC
ERR1878480,42808.574,42808.70256,862726,215681500,862726,250,83,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878480/ERR1878480.1,ERX1939005,DN460448S:D2,WGS,RANDOM,GENOMIC,PAIRED,430,69,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281972,SAMEA4370523,simple,573,Klebsiella pneumoniae,SAMEA4370523,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,C99C93205AEA4E77EC1C0FFFEA6D557D,50138E4F63B370A1CC87B057849DEE4E
ERR1878481,42808.574,42808.70363,1046129,261532250,1046129,250,101,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878481/ERR1878481.1,ERX1939006,DN460448S:E2,WGS,RANDOM,GENOMIC,PAIRED,459,59,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281973,SAMEA4370524,simple,573,Klebsiella pneumoniae,SAMEA4370524,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,4ED38CCA7C82156EBB59C11ACB4A7589,CDF8DF2FDD8B8808EFE2EDB8A67851B8
ERR1878482,42808.574,42808.70375,1128148,282037000,1128148,250,109,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878482/ERR1878482.1,ERX1939007,DN460448S:F2,WGS,RANDOM,GENOMIC,PAIRED,465,65,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281974,SAMEA4370525,simple,573,Klebsiella pneumoniae,SAMEA4370525,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,26C00391BCB9FD1D4513D47E68AE0A1B,9C6DC0C7955F3F36656CEE3BF24C45CC
ERR1878483,42808.574,42808.70394,1126493,281623250,1126493,250,108,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878483/ERR1878483.1,ERX1939008,DN460448S:G2,WGS,RANDOM,GENOMIC,PAIRED,451,65,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281975,SAMEA4370526,simple,573,Klebsiella pneumoniae,SAMEA4370526,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,6D0FBC2614A66294FAD4E8B23869D008,0B4682F75A9241846FB18C1F039E9FD4
ERR1878484,42808.574,42808.70387,1212159,303039750,1212159,250,118,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878484/ERR1878484.1,ERX1939009,DN460448S:H2,WGS,RANDOM,GENOMIC,PAIRED,457,74,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281976,SAMEA4370527,simple,573,Klebsiella pneumoniae,SAMEA4370527,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,700FF0CB23D1578BDEEB0D02F7ED2126,E401BD014CB7451A4FB4A6DE16B07694
ERR1878485,42808.574,42808.70363,1000103,250025750,1000103,250,97,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878485/ERR1878485.1,ERX1939010,DN460448S:A3,WGS,RANDOM,GENOMIC,PAIRED,442,75,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281977,SAMEA4370528,simple,573,Klebsiella pneumoniae,SAMEA4370528,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,CEBF9EDC892AD89ACFBCF5CDE335ED12,B48F6D058DDA8D92349E8C3270E5057A
ERR1878486,42808.574,42808.70338,1003498,250874500,1003498,250,97,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878486/ERR1878486.1,ERX1939011,DN460448S:B3,WGS,RANDOM,GENOMIC,PAIRED,446,67,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281978,SAMEA4370529,simple,573,Klebsiella pneumoniae,SAMEA4370529,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,25814ACAB03D3BF2BA900B927C68A166,1B10ED0B497CE196CF83C429540CD3BD
ERR1878487,42808.574,42808.70461,1354505,338626250,1354505,250,130,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878487/ERR1878487.1,ERX1939012,DN460448S:C3,WGS,RANDOM,GENOMIC,PAIRED,429,70,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281979,SAMEA4370530,simple,573,Klebsiella pneumoniae,SAMEA4370530,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,36A83A6011449B9C899F3CA83F71D71E,5003BC87ED9BF69D25CB24DBA2FEFD73
ERR1878488,42808.574,42808.70434,1304854,326213500,1304854,250,126,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878488/ERR1878488.1,ERX1939013,DN460448S:D3,WGS,RANDOM,GENOMIC,PAIRED,436,87,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281980,SAMEA4370531,simple,573,Klebsiella pneumoniae,SAMEA4370531,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,510BC2CDAF5CCAD29D5BAE6040B24C7E,DAF8AC9DA3FD10060001BAE4828684F8
ERR1878489,42808.57402,42808.70475,1265845,316461250,1265845,250,123,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878489/ERR1878489.1,ERX1939014,DN460448S:E3,WGS,RANDOM,GENOMIC,PAIRED,437,60,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281981,SAMEA4370532,simple,573,Klebsiella pneumoniae,SAMEA4370532,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,BC5F76E7EA35B18BB612E663CBA4B078,29F4D15E268D3899164009DAFA8D3381
ERR1878490,42808.57402,42808.70532,1292304,323076000,1292304,250,125,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878490/ERR1878490.1,ERX1939015,DN460448S:F3,WGS,RANDOM,GENOMIC,PAIRED,452,64,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281982,SAMEA4370533,simple,573,Klebsiella pneumoniae,SAMEA4370533,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,8E10295D9B49DA30C63E3FF4147A5801,BDDEA948164E582E5CB23C82B43B752A
ERR1878491,42808.57402,42808.70457,1283427,320856750,1283427,250,123,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878491/ERR1878491.1,ERX1939016,DN460448S:G3,WGS,RANDOM,GENOMIC,PAIRED,431,83,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281983,SAMEA4370534,simple,573,Klebsiella pneumoniae,SAMEA4370534,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,2EEA96F472E7E765FC7AC33734A033E9,51F9AB71BA4BE282A2DCB9A7B62324E0
ERR1878492,42808.57402,42808.6152,1286677,321669250,1286677,250,123,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878492/ERR1878492.1,ERX1939017,DN460448S:H3,WGS,RANDOM,GENOMIC,PAIRED,429,69,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281984,SAMEA4370535,simple,573,Klebsiella pneumoniae,SAMEA4370535,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,967534EB6F5779373A2C2ED940FA6C8F,EB33CFC941BF2ADC6FB800E75DD89620
ERR1878493,42808.57402,42808.61523,1162854,290713500,1162854,250,112,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878493/ERR1878493.1,ERX1939018,DN460448S:A4,WGS,RANDOM,GENOMIC,PAIRED,431,73,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281985,SAMEA4370536,simple,573,Klebsiella pneumoniae,SAMEA4370536,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,FE2F892F20EDF4D040FFD51AD448B554,C5ACE9F0E0111F9C85360BA0C05A89F7
ERR1878494,42808.57402,42808.6155,1012521,253130250,1012521,250,99,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878494/ERR1878494.1,ERX1939019,DN460448S:B4,WGS,RANDOM,GENOMIC,PAIRED,466,73,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281986,SAMEA4370537,simple,573,Klebsiella pneumoniae,SAMEA4370537,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,99F014A3205FD2692B9129B421EE36A4,019A7D34F96FC37A1DCD5B3F8E763AB8
ERR1878495,42808.57402,42808.61527,1158970,289742500,1158970,250,113,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878495/ERR1878495.1,ERX1939020,DN460448S:C4,WGS,RANDOM,GENOMIC,PAIRED,456,87,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281987,SAMEA4370538,simple,573,Klebsiella pneumoniae,SAMEA4370538,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,8E9C3EC37873EAB085DC0B31D1CE74B2,7CCFA7F63881EF8BCFB6C4744FC1A890
ERR1878496,42808.57402,42808.61584,1217372,304343000,1217372,250,117,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878496/ERR1878496.1,ERX1939021,DN460448S:D4,WGS,RANDOM,GENOMIC,PAIRED,416,65,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281988,SAMEA4370539,simple,573,Klebsiella pneumoniae,SAMEA4370539,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,E6903210D2BCEC63C4EDCD3997E8698B,1758F26C03DEA73D97E634C21D94A851
ERR1878497,42808.57402,42808.61664,1280985,320246250,1280985,250,123,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878497/ERR1878497.1,ERX1939022,DN460448S:E4,WGS,RANDOM,GENOMIC,PAIRED,446,81,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281989,SAMEA4370540,simple,573,Klebsiella pneumoniae,SAMEA4370540,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,7B2A5F9E4E0D22F3A0497A9D6B2E4897,3139D587E83EDE2C61E5DEABCF4E6A2A
ERR1878498,42808.57402,42808.61581,1243752,310938000,1243752,250,121,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878498/ERR1878498.1,ERX1939023,DN460448S:F4,WGS,RANDOM,GENOMIC,PAIRED,459,66,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281990,SAMEA4370541,simple,573,Klebsiella pneumoniae,SAMEA4370541,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,BB4FC7B526A8186179D6F5D96AF2B12A,7AE22EC57FD917808A83AA253B3F2731
ERR1878499,42808.57402,42808.61568,1170059,292514750,1170059,250,112,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878499/ERR1878499.1,ERX1939024,DN460448S:G4,WGS,RANDOM,GENOMIC,PAIRED,434,71,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281991,SAMEA4370542,simple,573,Klebsiella pneumoniae,SAMEA4370542,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,5AA38EE9E0543B158A662F85700E8992,57D1D20340CDF660EE53CE059EEFF989
ERR1878500,42808.57402,42808.61579,1244573,311143250,1244573,250,121,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878500/ERR1878500.1,ERX1939025,DN460448S:H4,WGS,RANDOM,GENOMIC,PAIRED,448,84,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281992,SAMEA4370543,simple,573,Klebsiella pneumoniae,SAMEA4370543,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,95B618F6F58BADAEB2AE50A7FE536E88,826226BF9E1B6138188482E71B288711
ERR1878501,42808.57402,42808.61659,1143113,285778250,1143113,250,111,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878501/ERR1878501.1,ERX1939026,DN460448S:A5,WGS,RANDOM,GENOMIC,PAIRED,444,76,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281993,SAMEA4370544,simple,573,Klebsiella pneumoniae,SAMEA4370544,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,CC96319F90C432FDAE1C5E715A10C201,24F010C4496F2EAE07893D0AA8BC21E0
ERR1878502,42808.57402,42808.61623,842373,210593250,842373,250,83,GCF_000005845.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1878502/ERR1878502.1,ERX1939027,DN460448S:B5,WGS,RANDOM,GENOMIC,PAIRED,417,46,ILLUMINA,Illumina HiSeq 2500,ERP021995,PRJEB19918,,378746,ERS1281994,SAMEA4370545,simple,573,Klebsiella pneumoniae,SAMEA4370545,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA836340,,public,2D0F8A0784C11B0AC3AD771F87821BDA,FB4370C2EDFDBAC186C48666DCD895D9
